numbers,Fe-Fe bond,Fe-C bond,1-fold,2-fold,3-fold,4-fold,5-fold,location,ads,ads(mass),Eb(eV)
10,2.439222829,2.288911233,2,2,6,0,0,0,8,16,-3.403693394
11,2.453103036,2.287035968,2,1,8,0,0,0,8,16,-3.451477991
12,2.460812576,2.270665556,2,2,8,0,0,0,8,16,-3.435747611
13,2.454576521,2.308184419,2,3,8,0,0,0,8,16,-3.409658327
14,2.470669316,2.340300699,2,3,9,0,0,0,8,16,-3.367161434
15,2.466707949,2.317587613,2,3,9,1,0,0,8,16,-3.327240403
16,2.469807623,2.339951289,2,3,10,1,0,0,8,16,-3.340309646
17,2.480330254,2.352037622,2,4,10,1,0,0,8,16,-3.282928717
18,2.48945783,2.355786408,2,5,10,1,0,0,8,16,-3.296765297
19,2.493643734,2.351022246,2,5,11,1,0,0,8,16,-3.26493737
1,2.41635759,2.352300734,0,0,1,0,0,0,8,16,-3.512289539
2,2.410130694,2.339110952,1,0,1,0,0,0,8,16,-3.21813214
3,2.401228202,2.267858554,2,0,1,0,0,0,8,16,-3.123897955
4,2.410514915,2.262644738,2,0,2,0,0,0,8,16,-3.240886043
5,2.417483676,2.275440866,2,0,3,0,0,0,8,16,-3.306145006
6,2.414001358,2.248931936,2,0,3,0,0,0,8,16,-3.218681965
7,2.42678568,2.24827947,2,0,4,0,0,0,8,16,-3.27186847
8,2.449828828,2.30019749,3,1,4,0,0,0,8,16,-3.364280422
9,2.439275786,2.316981772,3,2,4,0,0,0,8,16,-3.300371664
10,2.45076475,2.320393962,4,2,4,0,0,0,8,16,-3.249541116
11,2.453311452,2.316918784,4,2,5,0,0,0,8,16,-3.262250225
12,2.467939499,2.317950508,4,2,6,0,0,0,8,16,-3.281064665
13,2.458901209,2.321234501,4,3,6,0,0,0,8,16,-3.27518567
14,2.483088021,2.315113953,3,4,7,0,0,0,8,16,-3.371419277
15,2.468920059,2.317822402,3,5,7,0,0,0,8,16,-3.37029794
16,2.479955275,2.323515219,3,3,10,0,0,0,8,16,-3.371088561
17,2.474043528,2.302049781,3,3,10,0,0,0,8,16,-3.347714002
1,2.429835055,2.261849029,0,1,0,0,0,0,8,16,-3.012641773
2,2.439334439,2.24846768,0,1,1,0,0,0,8,16,-3.043198827
3,2.44703118,2.256778188,0,2,1,0,0,0,8,16,-3.339393748
4,2.449188232,2.256686607,1,2,1,0,0,0,8,16,-3.241773929
5,2.447279721,2.25416283,2,2,1,0,0,0,8,16,-3.158900164
6,2.454025582,2.260917515,3,2,1,0,0,0,8,16,-3.108198407
7,2.437957645,2.271131672,3,2,2,0,0,0,8,16,-3.147571369
8,2.435126188,2.293006821,3,3,2,0,0,0,8,16,-3.247288491
9,2.441527981,2.312957074,3,3,3,0,0,0,8,16,-3.250184552
10,2.437690174,2.302305431,4,3,3,0,0,0,8,16,-3.210097534
11,2.439870448,2.294755012,5,3,3,0,0,0,8,16,-3.168001776
12,2.437998171,2.291544976,5,3,4,0,0,0,8,16,-3.10935399
13,2.455829605,2.291332952,5,3,5,0,0,0,8,16,-3.151890877
14,2.467091648,2.288573079,5,4,5,0,0,0,8,16,-3.105444739
15,2.46837939,2.271695843,5,3,7,0,0,0,8,16,-3.180825115
16,2.474392157,2.324563807,5,3,8,0,0,0,8,16,-3.129092055
17,2.477283747,2.325036469,5,3,9,0,0,0,8,16,-3.141890289
18,2.487312622,2.233573677,5,4,9,0,0,0,8,16,-3.188735604
19,2.475113835,2.279374228,5,5,9,0,0,0,8,16,-3.165625279
1,2.42950734,2.261475874,1,0,0,0,0,0,8,16,-2.518346757
2,2.429865216,2.261843746,1,1,0,0,0,0,8,16,-2.917937026
3,2.428481666,2.302673315,1,1,1,0,0,0,8,16,-3.434995896
4,2.429829102,2.264877901,1,2,1,0,0,0,8,16,-3.357173949
5,2.439533894,2.254068267,1,2,2,0,0,0,8,16,-3.371512662
6,2.448398823,2.277225257,1,2,3,0,0,0,8,16,-3.324879762
7,2.45101654,2.287473711,1,3,3,0,0,0,8,16,-3.400572492
8,2.441814018,2.28468777,1,3,3,1,0,0,8,16,-3.338728305
9,2.44291744,2.269488752,1,4,4,0,0,0,8,16,-3.472193542
10,2.464447996,2.283095884,1,4,5,0,0,0,8,16,-3.353623912
11,2.45797734,2.285383907,1,4,6,0,0,0,8,16,-3.37504249
12,2.458548871,2.27712515,1,4,7,0,0,0,8,16,-3.404051045
13,2.46950504,2.275698879,1,4,8,0,0,0,8,16,-3.389895007
14,2.465063963,2.287520826,2,4,8,0,0,0,8,16,-3.330662373
15,2.457122475,2.294601791,3,4,8,0,0,0,8,16,-3.262963206
16,2.474207179,2.303511695,4,4,8,0,0,0,8,16,-3.170715918
17,2.485296163,2.308757566,4,4,9,0,0,0,8,16,-3.170504201
1,2.435244751,2.280217465,1,0,0,0,0,0,8,16,-2.406497754
2,2.432539375,2.289402604,1,0,1,0,0,0,8,16,-3.052837766
3,2.441630334,2.295593015,2,0,1,0,0,0,8,16,-3.086154586
4,2.442152087,2.291379295,2,0,2,0,0,0,8,16,-3.187135271
5,2.444417379,2.240359867,2,0,3,0,0,0,8,16,-3.29435585
6,2.447633406,2.27123892,3,0,3,0,0,0,8,16,-3.24608615
7,2.439505152,2.279501803,2,1,4,0,0,0,8,16,-3.550309495
8,2.449185654,2.268299357,2,1,5,0,0,0,8,16,-3.61475796
9,2.458290498,2.291397548,2,1,6,0,0,0,8,16,-3.510195047
10,2.454792564,2.295004826,2,1,7,0,0,0,8,16,-3.560206005
11,2.45065707,2.278391657,3,1,7,0,0,0,8,16,-3.498988316
12,2.445985406,2.27439034,3,2,7,0,0,0,8,16,-3.490660626
13,2.456752577,2.270961198,3,2,7,1,0,0,8,16,-3.439478015
14,2.457075843,2.287839085,3,2,7,2,0,0,8,16,-3.359647906
15,2.455740435,2.303011745,3,2,8,2,0,0,8,16,-3.364112288
16,2.458530902,2.285815794,2,3,9,2,0,0,8,16,-3.399993595
17,2.467361362,2.262458891,2,2,11,2,0,0,8,16,-3.37838495
18,2.477833616,2.285445228,2,3,11,2,0,0,8,16,-3.345752129
19,2.483272274,2.291018933,3,3,11,2,0,0,8,16,-3.314595432
20,2.488595241,2.281480661,3,4,12,1,0,0,8,16,-3.286309864
21,2.488375963,2.268772988,3,4,13,1,0,0,8,16,-3.24857804
22,2.501538002,2.257390757,4,4,13,1,0,0,8,16,-3.206608346
1,2.41699279,2.341668609,0,0,1,0,0,0,8,16,-3.46980545
2,2.398533531,2.266096035,1,0,1,0,0,0,8,16,-3.231186164
3,2.408801098,2.28264072,2,0,1,0,0,0,8,16,-3.113357685
4,2.409685191,2.275366061,2,0,2,0,0,0,8,16,-3.242687146
5,2.423805612,2.263983181,2,0,3,0,0,0,8,16,-3.307080562
6,2.442951755,2.260689202,2,0,4,0,0,0,8,16,-3.384342103
7,2.450605726,2.305775584,2,0,4,1,0,0,8,16,-3.331981338
8,2.451732551,2.316681659,2,1,4,1,0,0,8,16,-3.336842438
9,2.436788705,2.318622151,2,2,4,1,0,0,8,16,-3.336364543
10,2.433851751,2.317648968,2,2,5,1,0,0,8,16,-3.442908649
11,2.458390875,2.316833321,2,3,5,1,0,0,8,16,-3.386580934
12,2.466706651,2.329861373,3,2,6,1,0,0,8,16,-3.323129936
13,2.472005353,2.311540171,3,3,6,1,0,0,8,16,-3.372917087
14,2.466283279,2.294766937,3,4,7,0,0,0,8,16,-3.387541085
15,2.465685829,2.314871954,1,6,8,0,0,0,8,16,-3.501037346
16,2.470291887,2.323327955,1,6,9,0,0,0,8,16,-3.431040125
17,2.484691033,2.337989137,1,7,9,0,0,0,8,16,-3.39518537
18,2.497253037,2.345584304,1,7,10,0,0,0,8,16,-3.374860883
19,2.489527775,2.424383211,1,8,9,1,0,0,8,16,-3.386737507
1,2.437481978,2.244674662,1,0,0,0,0,0,8,16,-2.509452677
2,2.438420209,2.245518934,1,1,0,0,0,0,8,16,-2.986693713
3,2.433610587,2.290513722,1,1,1,0,0,0,8,16,-3.472718001
4,2.437754507,2.247819119,1,2,1,0,0,0,8,16,-3.381527441
5,2.4278301,2.260317933,2,2,1,0,0,0,8,16,-3.304520137
6,2.454055702,2.276598571,2,1,3,0,0,0,8,16,-3.495853227
7,2.449126846,2.271448617,2,2,3,0,0,0,8,16,-3.474992577
8,2.453700861,2.285142591,2,2,4,0,0,0,8,16,-3.442099751
9,2.461508604,2.261705427,2,2,5,0,0,0,8,16,-3.387083782
10,2.461434173,2.249614902,1,3,6,0,0,0,8,16,-3.432660353
11,2.464312366,2.255643457,1,3,7,0,0,0,8,16,-3.352800079
12,2.467409729,2.261430678,1,3,8,0,0,0,8,16,-3.394074164
13,2.444480087,2.296652733,0,3,10,0,0,0,8,16,-3.554966439
14,2.448445155,2.309081378,0,4,10,0,0,0,8,16,-3.514287475
15,2.453449354,2.330853369,0,4,11,0,0,0,8,16,-3.462335128
1,2.435532524,2.283317294,0,0,1,0,0,0,8,16,-3.183704457
2,2.423036585,2.291324258,0,0,1,1,0,0,8,16,-3.241639262
3,2.415814044,2.256146995,0,0,2,1,0,0,8,16,-3.384233499
4,2.426370635,2.253845905,1,0,3,0,0,0,8,16,-3.296813563
5,2.426678196,2.259298066,2,0,3,0,0,0,8,16,-3.229536908
6,2.438517589,2.238998441,2,1,3,0,0,0,8,16,-3.368006585
7,2.43244133,2.243843566,2,1,4,0,0,0,8,16,-3.49945969
8,2.434863108,2.263054027,2,1,5,0,0,0,8,16,-3.489608681
9,2.45196768,2.271286689,2,1,6,0,0,0,8,16,-3.513847988
10,2.441255297,2.279031277,2,2,6,0,0,0,8,16,-3.426977763
11,2.432567943,2.283733928,2,2,7,0,0,0,8,16,-3.457972279
12,2.444573203,2.248968663,2,3,7,0,0,0,8,16,-3.433280269
13,2.450695117,2.236326232,2,4,7,0,0,0,8,16,-3.421537244
14,2.442954584,2.276699014,2,4,8,0,0,0,8,16,-3.446128078
15,2.444635059,2.278015114,2,4,9,0,0,0,8,16,-3.463137458
16,2.453948855,2.278870208,2,5,9,0,0,0,8,16,-3.458388363
17,2.457105511,2.280336015,2,6,9,0,0,0,8,16,-3.383714608
18,2.473331148,2.306278294,2,6,10,0,0,0,8,16,-3.359453615
19,2.509148622,2.28880402,2,6,11,0,0,0,8,16,-3.321946264
1,2.428356354,2.25776272,0,0,1,0,0,0,8,16,-3.442298605
2,2.422671895,2.271014997,0,0,2,0,0,0,8,16,-3.306181072
3,2.428335511,2.239642006,1,0,2,0,0,0,8,16,-3.209972352
4,2.432842705,2.25734493,1,0,3,0,0,0,8,16,-3.200857441
5,2.420829615,2.241563698,1,0,4,0,0,0,8,16,-3.316590821
6,2.427917833,2.268461386,2,0,4,0,0,0,8,16,-3.247479836
7,2.433906674,2.241989955,2,1,4,0,0,0,8,16,-3.297087939
8,2.43822164,2.24463683,2,2,4,0,0,0,8,16,-3.32395577
9,2.430700276,2.230168762,2,2,5,0,0,0,8,16,-3.35775204
10,2.441673171,2.257135983,2,2,6,0,0,0,8,16,-3.376899226
11,2.43983361,2.26145379,2,2,6,0,0,0,8,16,-3.34465439
12,2.44639875,2.271914114,2,3,7,0,0,0,8,16,-3.370955759
13,2.463640193,2.275477842,2,3,8,0,0,0,8,16,-3.356982965
14,2.476876362,2.27867992,0,5,9,0,0,0,8,16,-3.492416252
15,2.481583716,2.307280428,0,5,10,0,0,0,8,16,-3.438205692
16,2.477414818,2.313375221,0,5,10,1,0,0,8,16,-3.474209382
17,2.479087986,2.307764317,0,5,11,1,0,0,8,16,-3.445131645
18,2.487272525,2.321197976,0,5,12,1,0,0,8,16,-3.45000722
19,2.505905519,2.331026363,1,5,13,0,0,0,8,16,-3.427237995
1,2.431669825,2.261625414,0,1,0,0,0,0,8,16,-3.252945596
2,2.431141098,2.303087949,0,1,1,0,0,0,8,16,-3.487571599
3,2.441813717,2.299469214,1,1,1,0,0,0,8,16,-3.411983954
4,2.453547592,2.289760112,1,2,1,0,0,0,8,16,-3.318227856
5,2.450674358,2.315795873,1,3,1,0,0,0,8,16,-3.433678527
6,2.434556711,2.289921385,1,3,2,0,0,0,8,16,-3.45805242
7,2.467722905,2.28947836,1,3,3,0,0,0,8,16,-3.570792428
8,2.468450446,2.296367425,1,3,4,0,0,0,8,16,-3.597471424
9,2.448634786,2.320182478,1,3,5,0,0,0,8,16,-3.602823577
10,2.451316582,2.333450861,1,3,6,0,0,0,8,16,-3.552430252
11,2.454437835,2.305039559,1,3,7,0,0,0,8,16,-3.568095567
12,2.46105065,2.304281142,1,3,8,0,0,0,8,16,-3.57937616
13,2.461462939,2.271503813,1,3,9,0,0,0,8,16,-3.544266806
14,2.468538448,2.27820875,1,3,10,0,0,0,8,16,-3.564027027
15,2.475059162,2.296021231,1,3,11,0,0,0,8,16,-3.57115795
16,2.468674241,2.286682777,1,4,11,0,0,0,8,16,-3.507255163
17,2.482114847,2.288613856,1,4,12,0,0,0,8,16,-3.459322028
18,2.479772255,2.305552042,1,4,13,0,0,0,8,16,-3.447362217
19,2.492741377,2.317440431,1,5,13,0,0,0,8,16,-3.433791287
20,2.494418218,2.315349633,1,5,14,0,0,0,8,16,-3.381759148
1,2.443306699,2.275381563,1,0,0,0,0,0,8,16,-2.654429442
2,2.438188484,2.259042629,2,0,0,0,0,0,8,16,-2.787724218
3,2.436329381,2.276652677,2,0,1,0,0,0,8,16,-3.048919708
4,2.434197243,2.257743212,3,0,1,0,0,0,8,16,-3.074059213
5,2.424738306,2.273065298,2,1,2,0,0,0,8,16,-3.479175887
6,2.455780408,2.264854707,2,1,3,0,0,0,8,16,-3.586267266
7,2.472980298,2.263988477,2,2,3,0,0,0,8,16,-3.574006608
8,2.459718724,2.260644959,2,2,4,0,0,0,8,16,-3.598777599
9,2.463070029,2.267036255,2,2,5,0,0,0,8,16,-3.493721661
10,2.460805889,2.278116686,2,3,5,0,0,0,8,16,-3.363636427
11,2.471913664,2.246913449,2,3,6,0,0,0,8,16,-3.419496538
12,2.457308502,2.252002736,2,4,6,0,0,0,8,16,-3.414620093
13,2.449284144,2.256822644,2,4,5,2,0,0,8,16,-3.356405727
14,2.456240296,2.246637917,2,5,5,2,0,0,8,16,-3.378007163
15,2.460881245,2.253659155,2,5,7,1,0,0,8,16,-3.363448282
16,2.467918955,2.28867556,2,6,6,2,0,0,8,16,-3.314840333
17,2.487422564,2.241781822,2,7,5,3,0,0,8,16,-3.337473606
18,2.487464387,2.291477821,2,5,9,2,0,0,8,16,-3.40222441
19,2.485164557,2.282263245,2,5,10,2,0,0,8,16,-3.354843139
1,2.415447701,2.277354765,0,0,1,0,0,0,8,16,-3.668078034
2,2.411269319,2.265429146,0,0,2,0,0,0,8,16,-3.327277834
3,2.409795587,2.258322875,0,1,2,0,0,0,8,16,-3.516234441
4,2.416360886,2.267519397,0,1,3,0,0,0,8,16,-3.545312855
5,2.426879608,2.278846355,0,1,4,0,0,0,8,16,-3.616751157
6,2.422889612,2.271847649,1,1,4,0,0,0,8,16,-3.526831439
7,2.434949109,2.276539225,1,2,4,0,0,0,8,16,-3.512213779
8,2.437558593,2.286371823,1,3,4,0,0,0,8,16,-3.50555386
9,2.428296314,2.284509353,1,4,4,0,0,0,8,16,-3.447472925
10,2.42600682,2.300650974,1,4,5,0,0,0,8,16,-3.499549859
11,2.434411816,2.298937614,1,5,5,0,0,0,8,16,-3.477444019
12,2.443123645,2.314656926,1,5,6,0,0,0,8,16,-3.489121788
13,2.444152409,2.29197402,1,5,7,0,0,0,8,16,-3.52295175
14,2.442763919,2.298590007,1,6,7,0,0,0,8,16,-3.449062437
15,2.447339585,2.30421323,1,6,7,1,0,0,8,16,-3.418123548
16,2.450847269,2.324849868,1,6,9,0,0,0,8,16,-3.382734621
17,2.452098194,2.35003798,1,6,10,0,0,0,8,16,-3.317399767
18,2.467418881,2.415961499,1,8,9,0,0,0,8,16,-3.461595916
19,2.473931225,2.424089591,1,8,10,0,0,0,8,16,-3.457700376
20,2.4794361,2.429202042,1,8,11,0,0,0,8,16,-3.403635991
21,2.482851506,2.422376561,1,8,12,0,0,0,8,16,-3.359465048
22,2.479806173,2.435982031,1,8,12,1,0,0,8,16,-3.310825305
1,2.409196197,2.354783555,0,0,1,0,0,0,8,16,-3.519074305
2,2.398146065,2.268881763,1,0,1,0,0,0,8,16,-3.229083505
3,2.408377336,2.283148408,2,0,1,0,0,0,8,16,-3.116913986
4,2.409511008,2.261260365,2,0,2,0,0,0,8,16,-3.241772982
5,2.416985707,2.263118531,2,0,3,0,0,0,8,16,-3.304748154
6,2.426865263,2.287406229,2,0,4,0,0,0,8,16,-3.295278993
7,2.442127777,2.284942632,2,0,5,0,0,0,8,16,-3.383336421
8,2.434093824,2.306397744,2,1,5,0,0,0,8,16,-3.405986793
9,2.452833115,2.316497373,2,2,5,0,0,0,8,16,-3.397908479
10,2.458363298,2.29552537,2,2,6,0,0,0,8,16,-3.392365627
11,2.472157183,2.312484452,2,3,6,0,0,0,8,16,-3.44786475
12,2.465839964,2.29032688,2,3,7,0,0,0,8,16,-3.510247237
13,2.473130647,2.297331534,2,3,8,0,0,0,8,16,-3.537074202
14,2.451176232,2.3003869,2,3,9,0,0,0,8,16,-3.441384474
15,2.457640841,2.310933421,2,3,10,0,0,0,8,16,-3.395674113
16,2.483282089,2.312794169,2,3,11,0,0,0,8,16,-3.362997019
17,2.479889801,2.320609722,2,3,12,0,0,0,8,16,-3.33592908
18,2.506060383,2.324983191,2,3,13,0,0,0,8,16,-3.291361681
19,2.509312433,2.333492467,3,3,13,0,0,0,8,16,-3.251909119
20,2.507338603,2.340046343,3,3,13,0,0,0,8,16,-3.205909912
21,2.500514925,2.351351877,3,3,14,0,0,0,8,16,-3.225265341
22,2.480865873,2.334167522,3,4,14,1,0,0,8,16,-3.225802585
1,2.412566703,2.278642391,0,0,1,0,0,0,8,16,-3.501904797
2,2.400997172,2.259846576,0,0,2,0,0,0,8,16,-3.293122198
3,2.422563803,2.277981289,0,0,3,0,0,0,8,16,-3.337859669
4,2.427353609,2.271849468,0,1,3,0,0,0,8,16,-3.450693604
5,2.428912664,2.272908355,1,1,3,0,0,0,8,16,-3.362055317
6,2.415470091,2.290600053,1,1,4,0,0,0,8,16,-3.415026781
7,2.429247676,2.293937402,1,1,5,0,0,0,8,16,-3.451818068
8,2.429894065,2.270144104,1,2,5,0,0,0,8,16,-3.382896941
9,2.424496077,2.288215062,1,2,6,0,0,0,8,16,-3.36849856
10,2.43005703,2.299631902,1,3,6,0,0,0,8,16,-3.377176128
11,2.438506657,2.290369423,1,3,7,0,0,0,8,16,-3.41618013
12,2.454402404,2.274776749,1,2,9,0,0,0,8,16,-3.332321087
13,2.459830849,2.278792652,2,2,9,0,0,0,8,16,-3.294288295
14,2.459146034,2.299915953,2,2,9,0,1,0,8,16,-3.301075812
15,2.468813526,2.29553762,2,4,9,0,0,0,8,16,-3.366893639
16,2.473790949,2.318115662,2,4,10,0,0,0,8,16,-3.374940493
17,2.478515582,2.323965273,2,5,10,0,0,0,8,16,-3.379000386
18,2.485233616,2.328670577,2,5,11,0,0,0,8,16,-3.370858121
19,2.481297071,2.343788925,3,5,11,0,0,0,8,16,-3.337189218
1,2.425339938,2.280775907,1,0,0,0,0,0,8,16,-2.509140944
2,2.435575695,2.260319927,1,0,1,0,0,0,8,16,-2.954358177
3,2.438016007,2.291689175,2,0,1,0,0,0,8,16,-3.08572161
4,2.436685509,2.282639169,2,0,2,0,0,0,8,16,-3.257152738
5,2.430549168,2.284977179,3,0,2,0,0,0,8,16,-3.209949914
6,2.434373447,2.28414561,3,1,2,0,0,0,8,16,-3.174000997
7,2.452839529,2.278402769,3,1,3,0,0,0,8,16,-3.176428394
8,2.473082287,2.25059221,3,1,4,0,0,0,8,16,-3.296188116
9,2.450929687,2.233714379,3,1,5,0,0,0,8,16,-3.31956998
10,2.464226377,2.212496014,3,1,6,0,0,0,8,16,-3.315021338
11,2.470314499,2.215627982,3,1,7,0,0,0,8,16,-3.374054514
12,2.468251783,2.230291636,3,2,7,0,0,0,8,16,-3.362967222
13,2.462235082,2.247552625,3,2,8,0,0,0,8,16,-3.400973376
14,2.457965247,2.27710459,3,2,9,0,0,0,8,16,-3.362032189
15,2.450638589,2.303625048,3,2,10,0,0,0,8,16,-3.333307606
16,2.435683447,2.314656134,2,2,11,1,0,0,8,16,-3.424120869
17,2.43964437,2.321937529,2,2,12,1,0,0,8,16,-3.392672522
18,2.442981882,2.319561558,2,2,14,0,0,0,8,16,-3.318162541
19,2.455387287,2.30808504,2,2,15,0,0,0,8,16,-3.333006468
20,2.456209788,2.337013962,2,2,16,0,0,0,8,16,-3.288070588
21,2.463461151,2.333818101,2,2,16,1,0,0,8,16,-3.234740115
1,2.417439038,2.289704042,1,0,0,0,0,0,8,16,-2.741855751
2,2.427430081,2.290745647,1,0,1,0,0,0,8,16,-3.10434831
3,2.426936549,2.294515827,1,0,2,0,0,0,8,16,-3.296891154
4,2.451839983,2.31798503,1,1,2,0,0,0,8,16,-3.243789476
5,2.449320934,2.260701192,1,1,3,0,0,0,8,16,-3.270020201
6,2.465504107,2.291978417,1,2,3,0,0,0,8,16,-3.306256729
7,2.465362576,2.296686329,1,2,4,0,0,0,8,16,-3.31890918
8,2.476172626,2.303866544,1,2,5,0,0,0,8,16,-3.344127099
9,2.467685788,2.334268929,1,2,6,0,0,0,8,16,-3.306164249
10,2.475482466,2.316912288,1,3,6,0,0,0,8,16,-3.35563231
11,2.488955513,2.319114112,1,3,7,0,0,0,8,16,-3.322133915
12,2.49343538,2.289799242,1,3,8,0,0,0,8,16,-3.39277124
13,2.498967387,2.28378671,1,3,9,0,0,0,8,16,-3.412380626
14,2.461859979,2.272526496,1,3,10,0,0,0,8,16,-3.457594852
15,2.490178407,2.273905786,1,4,10,0,0,0,8,16,-3.423566283
16,2.483661791,2.256167777,1,4,11,0,0,0,8,16,-3.416839729
17,2.492226145,2.291666865,1,5,11,0,0,0,8,16,-3.418700343
1,2.405777687,2.27577674,0,0,1,0,0,0,8,16,-3.799277359
2,2.418052192,2.275649904,0,0,2,0,0,0,8,16,-3.48200526
3,2.421226178,2.258592923,0,1,2,0,0,0,8,16,-3.499235545
4,2.42179962,2.259595282,1,1,2,0,0,0,8,16,-3.357354927
5,2.437070722,2.272501949,1,1,2,1,0,0,8,16,-3.266186216
6,2.437460293,2.284565353,2,1,2,1,0,0,8,16,-3.169719094
7,2.445641683,2.286475241,1,2,3,1,0,0,8,16,-3.388080906
8,2.452781895,2.308102296,1,2,4,1,0,0,8,16,-3.335944632
9,2.443551543,2.32231961,1,2,5,1,0,0,8,16,-3.329818353
10,2.454417448,2.311640977,1,2,6,1,0,0,8,16,-3.400639449
11,2.469060753,2.310829232,1,2,7,1,0,0,8,16,-3.402678473
12,2.465074735,2.325326024,1,3,8,0,0,0,8,16,-3.379537097
13,2.467331932,2.323889787,1,4,8,0,0,0,8,16,-3.337618897
14,2.454286045,2.285405403,1,4,9,0,0,0,8,16,-3.386956006
15,2.480193757,2.274980118,1,5,9,0,0,0,8,16,-3.3756863
16,2.487563945,2.285680239,1,6,9,0,0,0,8,16,-3.387800445
17,2.482943301,2.323909204,2,5,10,0,0,0,8,16,-3.358826201
18,2.485235959,2.355571734,2,5,11,0,0,0,8,16,-3.326981637
19,2.491178196,2.363854621,2,5,12,0,0,0,8,16,-3.283003385
1,2.435371789,2.278505213,1,0,0,0,0,0,8,16,-2.512820707
2,2.430287193,2.272748463,2,0,0,0,0,0,8,16,-2.669892622
3,2.422279529,2.283786491,2,0,1,0,0,0,8,16,-2.994722717
4,2.406936985,2.261872166,2,1,1,0,0,0,8,16,-3.167079534
5,2.423866771,2.271510338,2,0,3,0,0,0,8,16,-3.233513844
6,2.430427429,2.264328461,2,0,4,0,0,0,8,16,-3.25650596
7,2.432991398,2.268648828,2,0,5,0,0,0,8,16,-3.26388574
8,2.445212945,2.291124585,2,0,6,0,0,0,8,16,-3.32826609
9,2.44652594,2.281159214,2,0,7,0,0,0,8,16,-3.331708336
10,2.475337702,2.275425964,2,1,7,0,0,0,8,16,-3.401136867
11,2.489777236,2.313713237,2,2,7,0,0,0,8,16,-3.390955828
12,2.4775387,2.312304496,3,2,7,0,0,0,8,16,-3.324741267
13,2.469268154,2.308462591,3,2,8,0,0,0,8,16,-3.348765764
14,2.484177997,2.30881592,4,2,8,0,0,0,8,16,-3.307239901
15,2.462613647,2.301283781,4,2,9,0,0,0,8,16,-3.308937326
1,2.420217945,2.296815685,1,0,0,0,0,0,8,16,-2.751463923
2,2.417411538,2.291297435,1,0,1,0,0,0,8,16,-3.081811476
3,2.427967325,2.303113948,2,0,1,0,0,0,8,16,-3.0500323
4,2.421875616,2.290477673,2,1,1,0,0,0,8,16,-3.018076523
5,2.440974527,2.293306716,2,2,1,0,0,0,8,16,-3.181332714
6,2.442493357,2.291243803,2,2,2,0,0,0,8,16,-3.217903276
7,2.450676983,2.292242537,3,2,2,0,0,0,8,16,-3.102629947
8,2.474670096,2.295669393,3,2,3,0,0,0,8,16,-3.110938285
9,2.473511847,2.323854984,3,2,4,0,0,0,8,16,-3.256711977
10,2.457459608,2.31966298,3,2,5,0,0,0,8,16,-3.247084262
11,2.460615404,2.341151008,3,2,6,0,0,0,8,16,-3.289461723
12,2.458700784,2.289567004,2,4,6,0,0,0,8,16,-3.393709735
13,2.460374605,2.288874114,2,5,6,0,0,0,8,16,-3.405103788
14,2.478574463,2.248098667,3,5,5,1,0,0,8,16,-3.350451641
15,2.464881863,2.269251331,4,5,5,1,0,0,8,16,-3.299845623
16,2.462597079,2.246031255,4,6,5,1,0,0,8,16,-3.283986761
17,2.473882791,2.260972776,5,6,5,1,0,0,8,16,-3.230424536
18,2.483751441,2.275641949,5,7,5,1,0,0,8,16,-3.215212698
19,2.487162831,2.263345086,5,7,7,0,0,0,8,16,-3.223072657
20,2.501882949,2.276168779,5,6,9,0,0,0,8,16,-3.23152235
1,2.433923721,2.264167362,1,0,0,0,0,0,8,16,-2.762701416
2,2.446810177,2.26441453,1,0,1,0,0,0,8,16,-3.070757284
3,2.45396387,2.26749722,1,2,0,0,0,0,8,16,-3.303137775
4,2.454806722,2.296632903,1,2,1,0,0,0,8,16,-3.458086059
5,2.461650274,2.265555576,1,2,2,0,0,0,8,16,-3.483621575
6,2.472259129,2.287603037,2,2,2,0,0,0,8,16,-3.407608129
7,2.480056915,2.246471121,2,2,3,0,0,0,8,16,-3.468192724
8,2.484010908,2.286121835,2,2,4,0,0,0,8,16,-3.375672303
9,2.479389474,2.288337433,2,2,5,0,0,0,8,16,-3.39617472
10,2.483917592,2.277340885,2,2,6,0,0,0,8,16,-3.438381924
11,2.496203447,2.300740381,2,2,7,0,0,0,8,16,-3.420698147
12,2.472445687,2.311497914,2,2,7,1,0,0,8,16,-3.401803394
13,2.447601103,2.312044537,2,3,7,1,0,0,8,16,-3.359412398
14,2.465075311,2.289805522,1,4,8,1,0,0,8,16,-3.476345404
15,2.475722681,2.290154551,1,4,9,1,0,0,8,16,-3.388717652
16,2.476726779,2.318932982,1,4,10,1,0,0,8,16,-3.309698682
17,2.466333735,2.345593268,1,5,10,1,0,0,8,16,-3.318396748
18,2.471927092,2.3474126,2,5,10,1,0,0,8,16,-3.242008858
19,2.476355906,2.336475095,2,6,10,1,0,0,8,16,-3.28919507
20,2.494844991,2.366801664,2,6,12,0,0,0,8,16,-3.352093924
21,2.493248457,2.369995744,2,6,12,1,0,0,8,16,-3.309570256
1,2.408895988,2.340647515,0,0,1,0,0,0,8,16,-3.495265179
2,2.413875309,2.266166577,1,0,1,0,0,0,8,16,-3.238210201
3,2.407760254,2.266019666,2,0,1,0,0,0,8,16,-3.119761482
4,2.414498923,2.288216672,2,0,2,0,0,0,8,16,-3.247496086
